AC_No,AC_Name,District,Reserved,Sl_No,Candidate_Name,Party_Full,Party_Short,Alliance,Symbol
12,Perambur,Chennai,GEN,35.0,DR.G. MOORTHY,Independent,IND,Independent,CCTV Camera
12,Perambur,Chennai,GEN,36.0,S. MICHAEL,Independent,IND,Independent,Bat
12,Perambur,Chennai,GEN,37.0,S. RAMESH,Independent,IND,Independent,Biscuit
12,Perambur,Chennai,GEN,38.0,V. RAJI,Independent,IND,Independent,Tea filter
12,Perambur,Chennai,GEN,39.0,S. RAJESH KUMAR,Independent,IND,Independent,Balloon
12,Perambur,Chennai,GEN,40.0,REEGAN PRABHU,Independent,IND,Independent,Batsman
12,Perambur,Chennai,GEN,41.0,G. RUTHRA KUMAR,Independent,IND,Independent,Pen nib with seven rays
12,Perambur,Chennai,GEN,42.0,VIJAY.G,Independent,IND,Independent,Gramophone
12,Perambur,Chennai,GEN,43.0,S. VISHNU VARTHAN,Independent,IND,Independent,Pillow
12,Perambur,Chennai,GEN,44.0,B. VENKATESAN,Independent,IND,Independent,Coconut farm
12,Perambur,Chennai,GEN,45.0,R. JAYASEELAN,Independent,IND,Independent,Helmet
12,Perambur,Chennai,GEN,46.0,S. JOSEPH,Independent,IND,Independent,Pen drive
12,Perambur,Chennai,GEN,47.0,M. JOSEPH,Independent,IND,Independent,Noodles bowl
13,Kolathur,Chennai,GEN,1.0,P. SANTHANA KRISHNAN,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
13,Kolathur,Chennai,GEN,2.0,SUBASHINI,Bahujan Samaj Party,BSP,Solo,Elephant
13,Kolathur,Chennai,GEN,3.0,SOUNDARA PANDIAN LUDER SETH,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
13,Kolathur,Chennai,GEN,4.0,M. K. STALIN,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
13,Kolathur,Chennai,GEN,5.0,AATHITHYA,Samata Party,SP,-,Bangles
13,Kolathur,Chennai,GEN,6.0,E. RAAMADASAN,Makkal Nalvaazhvu Katchi,MNK,-,Gas cylinder
13,Kolathur,Chennai,GEN,7.0,OORMILA,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
13,Kolathur,Chennai,GEN,8.0,K. ELUMALAI,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,VTVTK,-,Pestle and mortar
13,Kolathur,Chennai,GEN,9.0,SIVAGNANASAM,Desiya Makkal Sakthi Katchi,DMSK,-,Balloon
13,Kolathur,Chennai,GEN,10.0,S.Y. SYED YUSUF,Republican Party of India (Athawale),RPI(A),-,Ganna kisan
13,Kolathur,Chennai,GEN,11.0,V. S. BABU,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
13,Kolathur,Chennai,GEN,12.0,ARUL DOSS. A,Independent,IND,Independent,Table
13,Kolathur,Chennai,GEN,13.0,KAJA MAIDEEN,Independent,IND,Independent,Hand cart
13,Kolathur,Chennai,GEN,14.0,V. A. SUDHAKAR,Independent,IND,Independent,Ship
13,Kolathur,Chennai,GEN,15.0,M. SURESH,Independent,IND,Independent,Mike
13,Kolathur,Chennai,GEN,16.0,J. SURIYA MUTHU,Independent,IND,Independent,Iron
13,Kolathur,Chennai,GEN,17.0,R. SENTHIL KUMAR,Independent,IND,Independent,Diamond
13,Kolathur,Chennai,GEN,18.0,SELVI STEFFI. V. M,Independent,IND,Independent,Boat with man and sail
13,Kolathur,Chennai,GEN,19.0,NANDA KUMAR,Independent,IND,Independent,Helmet
13,Kolathur,Chennai,GEN,20.0,A. L. NARESH KUMAR,Independent,IND,Independent,Matchbox
13,Kolathur,Chennai,GEN,21.0,V. NARESH BABU,Independent,IND,Independent,Bat
13,Kolathur,Chennai,GEN,22.0,K. PANNEER SELVAM,Independent,IND,Independent,Ring
13,Kolathur,Chennai,GEN,23.0,S. BALACHANDAR,Independent,IND,Independent,Electric pole
13,Kolathur,Chennai,GEN,24.0,R. BALAJI,Independent,IND,Independent,Carrom board
13,Kolathur,Chennai,GEN,25.0,M. POORNIMA,Independent,IND,Independent,CCTV Camera
13,Kolathur,Chennai,GEN,26.0,R. MAHESH,Independent,IND,Independent,Road roller
13,Kolathur,Chennai,GEN,27.0,P. MILANY,Independent,IND,Independent,Bucket
13,Kolathur,Chennai,GEN,28.0,R. RAVIKUMAR,Independent,IND,Independent,Football player
13,Kolathur,Chennai,GEN,29.0,R. RAJ GURU,Independent,IND,Independent,Pen nib with seven rays
13,Kolathur,Chennai,GEN,30.0,RAJA. G,Independent,IND,Independent,Gas Stove
13,Kolathur,Chennai,GEN,31.0,A. RAJI,Independent,IND,Independent,Walking stick
13,Kolathur,Chennai,GEN,32.0,M. RAJESHKUMAR,Independent,IND,Independent,Door bell
13,Kolathur,Chennai,GEN,33.0,VIGIRDAN,Independent,IND,Independent,Flute
13,Kolathur,Chennai,GEN,34.0,FARMER JAYARAMAN. S K J.,Independent,IND,Independent,Chappals
13,Kolathur,Chennai,GEN,35.0,S. SHARAN,Independent,IND,Independent,Computer
14,Villivakkam,Chennai,GEN,1.0,KARTHIK MOHAN,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
14,Villivakkam,Chennai,GEN,2.0,ROSHINI S,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
14,Villivakkam,Chennai,GEN,3.0,VIJAYAKUMAR S.R,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
14,Villivakkam,Chennai,GEN,4.0,ABDUL SHABEEKA,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
14,Villivakkam,Chennai,GEN,5.0,AJITHKUMAR A,Thakkam Katchi,TK,-,Matchbox
14,Villivakkam,Chennai,GEN,6.0,AADHAV ARJUNA,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
14,Villivakkam,Chennai,GEN,7.0,ASHOK KUMAR C.A,Independent,IND,Independent,Gas cylinder
14,Villivakkam,Chennai,GEN,8.0,ANBAZHAGAN G,Independent,IND,Independent,Tooth brush
14,Villivakkam,Chennai,GEN,9.0,KANNAN M,Independent,IND,Independent,Batsman
14,Villivakkam,Chennai,GEN,10.0,KANDASAMY S,Independent,IND,Independent,Coconut farm
14,Villivakkam,Chennai,GEN,11.0,KARTHICK S,Independent,IND,Independent,Gift pack
14,Villivakkam,Chennai,GEN,12.0,KARTHICK P,Independent,IND,Independent,Binoculars
14,Villivakkam,Chennai,GEN,13.0,SHANMUGA D,Independent,IND,Independent,Pen nib with seven rays
14,Villivakkam,Chennai,GEN,14.0,CHARAVANAN M.P,Independent,IND,Independent,Letter box
14,Villivakkam,Chennai,GEN,15.0,SOLOMON J.R,Independent,IND,Independent,Pressure cooker
14,Villivakkam,Chennai,GEN,16.0,SUBRAMANIAN K,Independent,IND,Independent,Table
14,Villivakkam,Chennai,GEN,17.0,DHAYANIDHI D,Independent,IND,Independent,Electric pole
14,Villivakkam,Chennai,GEN,18.0,DEVARAJAN G,Independent,IND,Independent,CCTV Camera
14,Villivakkam,Chennai,GEN,19.0,BALAMURALI G,Independent,IND,Independent,Bat
14,Villivakkam,Chennai,GEN,20.0,PURUSHOTHAMAN P,Independent,IND,Independent,Bucket
14,Villivakkam,Chennai,GEN,21.0,MANIMARAN P,Independent,IND,Independent,Balloon
14,Villivakkam,Chennai,GEN,22.0,MURALI R,Independent,IND,Independent,Air conditioner
14,Villivakkam,Chennai,GEN,23.0,MURALI VINODH M,Independent,IND,Independent,Almirah
14,Villivakkam,Chennai,GEN,24.0,YUVARAJ S,Independent,IND,Independent,Bricks
14,Villivakkam,Chennai,GEN,25.0,RAJI M,Independent,IND,Independent,Box
14,Villivakkam,Chennai,GEN,26.0,VIJAYAKUMAR G,Independent,IND,Independent,Battery Torch
14,Villivakkam,Chennai,GEN,27.0,VIJAYAKUMAR D,Independent,IND,Independent,Brush
14,Villivakkam,Chennai,GEN,28.0,JAYA ZEBA C,Independent,IND,Independent,Diamond
15,Thiru-Vi-Ka-Nagar,Chennai,SC,1.0,K. S. RAVICHANDRAN,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
15,Thiru-Vi-Ka-Nagar,Chennai,SC,2.0,PORKODI ARMSTRONG,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
15,Thiru-Vi-Ka-Nagar,Chennai,SC,3.0,JAGADESH CHANDER .M,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
15,Thiru-Vi-Ka-Nagar,Chennai,SC,4.0,C. CHRISTY,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
15,Thiru-Vi-Ka-Nagar,Chennai,SC,5.0,A. SELVA KUMAR,Thakkam Katchi,TK,-,Matchbox
15,Thiru-Vi-Ka-Nagar,Chennai,SC,6.0,M. R. PALLAVI,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
15,Thiru-Vi-Ka-Nagar,Chennai,SC,7.0,S JAYAKALPANA,Republican Party of India (Athawale),RPI(A),-,Ganna kisan
15,Thiru-Vi-Ka-Nagar,Chennai,SC,8.0,R. ANANDAN,Independent,IND,Independent,Cot
15,Thiru-Vi-Ka-Nagar,Chennai,SC,9.0,M. KANNADASAN,Independent,IND,Independent,Chimney
15,Thiru-Vi-Ka-Nagar,Chennai,SC,10.0,M. KOLANJI,Independent,IND,Independent,Diamond
15,Thiru-Vi-Ka-Nagar,Chennai,SC,11.0,D. SATHISH KUMAR,Independent,IND,Independent,Funnel
15,Thiru-Vi-Ka-Nagar,Chennai,SC,12.0,SATHISH,Independent,IND,Independent,Electric pole
15,Thiru-Vi-Ka-Nagar,Chennai,SC,13.0,S. SENTHAMIZHAN,Independent,IND,Independent,Box
15,Thiru-Vi-Ka-Nagar,Chennai,SC,14.0,G. J. DHARANIRAJ,Independent,IND,Independent,Swing
15,Thiru-Vi-Ka-Nagar,Chennai,SC,15.0,S. PARTHIBAN,Independent,IND,Independent,Wheel barrow
15,Thiru-Vi-Ka-Nagar,Chennai,SC,16.0,PRAKASH ARUNACHALAM,Independent,IND,Independent,Kettle
15,Thiru-Vi-Ka-Nagar,Chennai,SC,17.0,PRASANTH. D,Independent,IND,Independent,Ship
15,Thiru-Vi-Ka-Nagar,Chennai,SC,18.0,PRAVEEN THIYAGARAJAN,Independent,IND,Independent,Batsman
15,Thiru-Vi-Ka-Nagar,Chennai,SC,19.0,R. MURUGAN,Independent,IND,Independent,Cauliflower
15,Thiru-Vi-Ka-Nagar,Chennai,SC,20.0,M. MOHAN,Independent,IND,Independent,Brush
15,Thiru-Vi-Ka-Nagar,Chennai,SC,21.0,S. RAJENDRAN,Independent,IND,Independent,Typewriter
15,Thiru-Vi-Ka-Nagar,Chennai,SC,22.0,M. LOKESH,Independent,IND,Independent,Violin
15,Thiru-Vi-Ka-Nagar,Chennai,SC,23.0,C. JAGAN MOHAN,Independent,IND,Independent,Telephone
16,Egmore,Chennai,SC,1.0,ABISHEK. R,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
16,Egmore,Chennai,SC,2.0,SARANYA IMRAN,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
16,Egmore,Chennai,SC,3.0,TAMILAN PRASANNA,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
16,Egmore,Chennai,SC,4.0,ARUN RAO. N.A,Naam Indiar Party,NIP,-,Spanner
16,Egmore,Chennai,SC,5.0,DR.N. GUNASEKAR,Republican Party of India (Athawale),RPI(A),-,Ganna kisan
16,Egmore,Chennai,SC,6.0,D. THIRUNAVUKKARASAR,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
16,Egmore,Chennai,SC,7.0,T. MAGIZHANBAN,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
16,Egmore,Chennai,SC,8.0,G.R. RAJENDRAN,National Maha Sabha Party,NMSP,-,Gas cylinder
16,Egmore,Chennai,SC,9.0,RAJMOHAN,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
16,Egmore,Chennai,SC,10.0,ARAVINDAN,Independent,IND,Independent,Matchbox
16,Egmore,Chennai,SC,11.0,R. KUMARAVEL,Independent,IND,Independent,Iron
16,Egmore,Chennai,SC,12.0,M. NAGARAJAN,Independent,IND,Independent,Helmet
16,Egmore,Chennai,SC,13.0,S. PICHAMUTHU,Independent,IND,Independent,Batsman
16,Egmore,Chennai,SC,14.0,RAJKUMAR,Independent,IND,Independent,Dumbbells
16,Egmore,Chennai,SC,15.0,RAJMOHAN,Independent,IND,Independent,School bag
16,Egmore,Chennai,SC,16.0,S. VINOTH KUMAR,Independent,IND,Independent,Diamond
16,Egmore,Chennai,SC,17.0,VENKATESH. K,Independent,IND,Independent,Carrom board
16,Egmore,Chennai,SC,18.0,SRIDHAR. M,Independent,IND,Independent,Stumps
17,Royapuram,Chennai,GEN,1.0,DR. A. SUBAIR KHAN,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
17,Royapuram,Chennai,GEN,2.0,A. BABU MAILAN,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
17,Royapuram,Chennai,GEN,3.0,D. JAYAKUMAR,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
17,Royapuram,Chennai,GEN,4.0,M. JAYARAJKUMAR,Bahujan Samaj Party,BSP,Solo,Elephant
17,Royapuram,Chennai,GEN,5.0,A. SATHIK KUMAR,Democratic National Allegiance,DNA,-,Ship
17,Royapuram,Chennai,GEN,6.0,M. RAJKUMAR,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
17,Royapuram,Chennai,GEN,7.0,R. VINOTH KUMAR,Naam Indiar Party,NIP,-,Spanner
17,Royapuram,Chennai,GEN,8.0,K.V. VIJAY DAMU,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
17,Royapuram,Chennai,GEN,9.0,T. KAVIYARASU,Independent,IND,Independent,Swing
17,Royapuram,Chennai,GEN,10.0,G. KARTHIKEYAN,Independent,IND,Independent,Football player
17,Royapuram,Chennai,GEN,11.0,KERTHIVARUNNAN R,Independent,IND,Independent,Air conditioner
17,Royapuram,Chennai,GEN,12.0,A. SASIKUMAR,Independent,IND,Independent,Wallet
17,Royapuram,Chennai,GEN,13.0,M. SHANMUGAM,Independent,IND,Independent,Matchbox
17,Royapuram,Chennai,GEN,14.0,K.J. SIVAKUMAR,Independent,IND,Independent,Boat with man and sail
17,Royapuram,Chennai,GEN,15.0,P. SUMATHI,Independent,IND,Independent,Bricks
17,Royapuram,Chennai,GEN,16.0,J. SELVAKUMAR,Independent,IND,Independent,Dish antenna
17,Royapuram,Chennai,GEN,17.0,M. DHINAKARAN,Independent,IND,Independent,Cake
17,Royapuram,Chennai,GEN,18.0,A. NIZAR AHAMED,Independent,IND,Independent,Chess board
17,Royapuram,Chennai,GEN,19.0,V. BHAGATH SINGH,Independent,IND,Independent,Robot
17,Royapuram,Chennai,GEN,20.0,K. PRASATH,Independent,IND,Independent,Electric pole
17,Royapuram,Chennai,GEN,21.0,M. MAHALAKSHMI,Independent,IND,Independent,Green chilli
17,Royapuram,Chennai,GEN,22.0,S. RAJU,Independent,IND,Independent,Calculator
17,Royapuram,Chennai,GEN,23.0,T. RAJESH,Independent,IND,Independent,Gas cylinder
17,Royapuram,Chennai,GEN,24.0,R. RAJKUMAR,Independent,IND,Independent,Box
17,Royapuram,Chennai,GEN,25.0,A. JAYAKUMAR,Independent,IND,Independent,Bicycle pump
17,Royapuram,Chennai,GEN,26.0,D. JAYAKUMAR,Independent,IND,Independent,Binoculars
17,Royapuram,Chennai,GEN,27.0,I JAYAPRAKASH,Independent,IND,Independent,Diamond
17,Royapuram,Chennai,GEN,28.0,C. SRIDHAR,Independent,IND,Independent,Coat
18,Harbour,Chennai,GEN,1.0,M SURESH,Bahujan Samaj Party,BSP,Solo,Elephant
18,Harbour,Chennai,GEN,2.0,P K SEKARBABU,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
18,Harbour,Chennai,GEN,3.0,R FOUZAN SHARIFF,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
18,Harbour,Chennai,GEN,4.0,R MANOHAR,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
18,Harbour,Chennai,GEN,5.0,SINORA P S ASHOK,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
18,Harbour,Chennai,GEN,6.0,SIVALINGAM ASHOK,Independent,IND,Independent,Plate stand
18,Harbour,Chennai,GEN,7.0,ASHOK KUMAR,Independent,IND,Independent,Peas
18,Harbour,Chennai,GEN,8.0,S GANESH,Independent,IND,Independent,Diamond
18,Harbour,Chennai,GEN,9.0,D KABILAN,Independent,IND,Independent,Air conditioner
18,Harbour,Chennai,GEN,10.0,M KALAIVENTHAN,Independent,IND,Independent,Lady finger
18,Harbour,Chennai,GEN,11.0,SANKAR A,Independent,IND,Independent,Tea filter
18,Harbour,Chennai,GEN,12.0,J SHANMUGAPRIYAN,Independent,IND,Independent,Bangles
18,Harbour,Chennai,GEN,13.0,R DINESH,Independent,IND,Independent,Electric pole
18,Harbour,Chennai,GEN,14.0,J M NIRAIMOZHI,Independent,IND,Independent,Batsman
18,Harbour,Chennai,GEN,15.0,A NEPOLIAN,Independent,IND,Independent,Calculator
18,Harbour,Chennai,GEN,16.0,BABU SINGH,Independent,IND,Independent,Telephone
18,Harbour,Chennai,GEN,17.0,K E MANOHAR,Independent,IND,Independent,Grapes
18,Harbour,Chennai,GEN,18.0,G VISU,Independent,IND,Independent,Gas Stove
18,Harbour,Chennai,GEN,19.0,I VINOD,Independent,IND,Independent,Ship
18,Harbour,Chennai,GEN,20.0,P VIJAYAKUMAR,Independent,IND,Independent,Trumpet
18,Harbour,Chennai,GEN,21.0,T VIJAYARAJ,Independent,IND,Independent,Nail cutter
18,Harbour,Chennai,GEN,22.0,S VEERABATHRAN,Independent,IND,Independent,Cutting pliers
18,Harbour,Chennai,GEN,23.0,V JAGADEESAN,Independent,IND,Independent,Chess board
19,Chepauk-Thiruvallikeni,Chennai,GEN,1.0,AADIRAJARAM,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
19,Chepauk-Thiruvallikeni,Chennai,GEN,2.0,AYSHA,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
19,Chepauk-Thiruvallikeni,Chennai,GEN,3.0,UDHAYANIDHI STALIN,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
19,Chepauk-Thiruvallikeni,Chennai,GEN,4.0,MOHAMMED YASSER,Bahujan Samaj Party,BSP,Solo,Elephant
19,Chepauk-Thiruvallikeni,Chennai,GEN,5.0,IRFAN BASHA,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
19,Chepauk-Thiruvallikeni,Chennai,GEN,6.0,SELVAM. D,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
19,Chepauk-Thiruvallikeni,Chennai,GEN,7.0,AGNI AALVAR,Independent,IND,Independent,Pen nib with seven rays
19,Chepauk-Thiruvallikeni,Chennai,GEN,8.0,ATHIMULAM,Independent,IND,Independent,Electric pole
19,Chepauk-Thiruvallikeni,Chennai,GEN,9.0,AYISHA,Independent,IND,Independent,Coconut farm
19,Chepauk-Thiruvallikeni,Chennai,GEN,10.0,ARUMUGAM. C,Independent,IND,Independent,Gas cylinder
19,Chepauk-Thiruvallikeni,Chennai,GEN,11.0,KUMAR. M,Independent,IND,Independent,Spanner
19,Chepauk-Thiruvallikeni,Chennai,GEN,12.0,SAMY. S.K DR,Independent,IND,Independent,Mike
19,Chepauk-Thiruvallikeni,Chennai,GEN,13.0,SEENIVASAN L,Independent,IND,Independent,Almirah
19,Chepauk-Thiruvallikeni,Chennai,GEN,14.0,SELVAM K,Independent,IND,Independent,Wool and Needle
19,Chepauk-Thiruvallikeni,Chennai,GEN,15.0,SELVAM K,Independent,IND,Independent,Brush
19,Chepauk-Thiruvallikeni,Chennai,GEN,16.0,SYED LAYAK BHASHA,Independent,IND,Independent,Matchbox
19,Chepauk-Thiruvallikeni,Chennai,GEN,17.0,BHARATHKUMAR G,Independent,IND,Independent,Coat
19,Chepauk-Thiruvallikeni,Chennai,GEN,18.0,MILANY. P,Independent,IND,Independent,Chess board
19,Chepauk-Thiruvallikeni,Chennai,GEN,19.0,MIRZA SAFDER ALI,Independent,IND,Independent,Battery Torch
19,Chepauk-Thiruvallikeni,Chennai,GEN,20.0,MOHAMED DHARIK I,Independent,IND,Independent,Helmet
19,Chepauk-Thiruvallikeni,Chennai,GEN,21.0,MOHAMED MEERA A,Independent,IND,Independent,Television
19,Chepauk-Thiruvallikeni,Chennai,GEN,22.0,RAJASEKAR S,Independent,IND,Independent,Wheel barrow
19,Chepauk-Thiruvallikeni,Chennai,GEN,23.0,RAJESHKUMAR K,Independent,IND,Independent,Tea filter
19,Chepauk-Thiruvallikeni,Chennai,GEN,24.0,VIJAYA KUMAR B,Independent,IND,Independent,Shoe
19,Chepauk-Thiruvallikeni,Chennai,GEN,25.0,SELVAM (ALIAS) VENKATESH,Independent,IND,Independent,Razor
19,Chepauk-Thiruvallikeni,Chennai,GEN,26.0,SELVAM (ALIAS) HARINARAYANAN,Independent,IND,Independent,Frying pan
20,Thousand Lights,Chennai,GEN,1.0,EZHILAN NAGANATHAN,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
20,Thousand Lights,Chennai,GEN,2.0,KALANCHIYAM.MU,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
20,Thousand Lights,Chennai,GEN,3.0,VALARMATHI.B,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
20,Thousand Lights,Chennai,GEN,4.0,PRABHAKAR.J.C.D,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
20,Thousand Lights,Chennai,GEN,5.0,MOHAMED GHOUSE.H,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
20,Thousand Lights,Chennai,GEN,6.0,KARTHIKEYAN.S,Independent,IND,Independent,Cake
20,Thousand Lights,Chennai,GEN,7.0,SHANKAR.V,Independent,IND,Independent,Grapes
20,Thousand Lights,Chennai,GEN,8.0,SATHYA.A,Independent,IND,Independent,Mike
20,Thousand Lights,Chennai,GEN,9.0,SUNDARA RAJU.A,Independent,IND,Independent,Gas cylinder
20,Thousand Lights,Chennai,GEN,10.0,DHANASEKARAN.V,Independent,IND,Independent,Carrom board
20,Thousand Lights,Chennai,GEN,11.0,PACHAYAPPAN.E,Independent,IND,Independent,Biscuit
20,Thousand Lights,Chennai,GEN,12.0,PRABHAKARAN.T,Independent,IND,Independent,Bread
20,Thousand Lights,Chennai,GEN,13.0,PRABHAKARAN.B,Independent,IND,Independent,Gas Stove
20,Thousand Lights,Chennai,GEN,14.0,PRABHAKARAN.V,Independent,IND,Independent,Letter box
20,Thousand Lights,Chennai,GEN,15.0,MUNIYANE,Independent,IND,Independent,Brush
20,Thousand Lights,Chennai,GEN,16.0,VALARMATHI.E,Independent,IND,Independent,Box
20,Thousand Lights,Chennai,GEN,17.0,VALARMATHI.D,Independent,IND,Independent,Bat
20,Thousand Lights,Chennai,GEN,18.0,VIJAY.D,Independent,IND,Independent,Belt
21,Anna Nagar,Chennai,GEN,1.0,S. GOKULIA INDIRA,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
21,Anna Nagar,Chennai,GEN,2.0,S. SHANKAR,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
21,Anna Nagar,Chennai,GEN,3.0,N. CHITRARASU,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
21,Anna Nagar,Chennai,GEN,4.0,B. ANAND,Thakkam Katchi,TK,-,Matchbox
21,Anna Nagar,Chennai,GEN,5.0,S. DHAYALAN,Thamizhaga Munnetra Congress,TMC,-,Battery Torch
21,Anna Nagar,Chennai,GEN,6.0,V. K. RAMKUMAR,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
21,Anna Nagar,Chennai,GEN,7.0,E. V. S. RAJKUMAR NADU,Tamil Telugu National Party,TTNP,-,Bat
21,Anna Nagar,Chennai,GEN,8.0,N. PRAJHA,Naam Indiar Party,NIP,-,Spanner
21,Anna Nagar,Chennai,GEN,9.0,T. S. HABEEB MOHAMMAD,Independent,IND,Independent,Pen nib with seven rays
21,Anna Nagar,Chennai,GEN,10.0,S. ANSAR ALI,Independent,IND,Independent,Jackfruit
21,Anna Nagar,Chennai,GEN,11.0,G. OMPRAKASH,Independent,IND,Independent,Frying pan
21,Anna Nagar,Chennai,GEN,12.0,L. KASINATHAN,Independent,IND,Independent,Helmet
21,Anna Nagar,Chennai,GEN,13.0,S. SATHISH KUMAR,Independent,IND,Independent,Gas cylinder
21,Anna Nagar,Chennai,GEN,14.0,G. SIVA KUMAR,Independent,IND,Independent,Doli
21,Anna Nagar,Chennai,GEN,15.0,M. SELVAMUTHUKUMAR,Independent,IND,Independent,Dish antenna
21,Anna Nagar,Chennai,GEN,16.0,L. NARENDAN,Independent,IND,Independent,Ring
21,Anna Nagar,Chennai,GEN,17.0,J. NAGARAJ,Independent,IND,Independent,Chappals
21,Anna Nagar,Chennai,GEN,18.0,M. MANOHARAN,Independent,IND,Independent,Stool
21,Anna Nagar,Chennai,GEN,19.0,MOHAMMED BILAL FATHICK,Independent,IND,Independent,Sitar
21,Anna Nagar,Chennai,GEN,20.0,RAMAMOORTHY E,Independent,IND,Independent,Flute
21,Anna Nagar,Chennai,GEN,21.0,RAJENDRAN NADU,Independent,IND,Independent,Pressure cooker
21,Anna Nagar,Chennai,GEN,22.0,S. VINESH KUMAR,Independent,IND,Independent,Plate stand
21,Anna Nagar,Chennai,GEN,23.0,JANARTHANAN P,Independent,IND,Independent,Computer
21,Anna Nagar,Chennai,GEN,24.0,M. HARISHANKAR,Independent,IND,Independent,Diamond
22,Virugampakkam,Chennai,GEN,1.0,SANTHOSH,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
22,Virugampakkam,Chennai,GEN,2.0,PRABHAKARAJA A A M V,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
22,Virugampakkam,Chennai,GEN,3.0,VIRUGAI V. N. RAVI,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
22,Virugampakkam,Chennai,GEN,4.0,SABARINATHAN R,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
22,Virugampakkam,Chennai,GEN,5.0,SURESHBABU T.M,Tamil Telugu National Party,TTNP,-,Bat
22,Virugampakkam,Chennai,GEN,6.0,BALAMURUGAN P,Naam Indiar Party,NIP,-,Spanner
22,Virugampakkam,Chennai,GEN,7.0,MUTHURAJ T,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
22,Virugampakkam,Chennai,GEN,8.0,ROY GEORGE,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,AMMK,NDA,Jackfruit
22,Virugampakkam,Chennai,GEN,9.0,JAGADISH S,Republican Party of India (Athawale),RPI(A),-,Ganna kisan
22,Virugampakkam,Chennai,GEN,10.0,ALEX PANDIAN K,Independent,IND,Independent,Gas Stove
22,Virugampakkam,Chennai,GEN,11.0,ESAKKIMUTHUNADAR P,Independent,IND,Independent,Air conditioner
22,Virugampakkam,Chennai,GEN,12.0,EZHILRAJ D,Independent,IND,Independent,Gas cylinder
22,Virugampakkam,Chennai,GEN,13.0,KARTHICK M,Independent,IND,Independent,Electric pole
22,Virugampakkam,Chennai,GEN,14.0,KUMAR S,Independent,IND,Independent,Balloon
22,Virugampakkam,Chennai,GEN,15.0,GOPINATH G,Independent,IND,Independent,Diamond
22,Virugampakkam,Chennai,GEN,16.0,SANKAR E,Independent,IND,Independent,Box
