AC_No,AC_Name,District,Reserved,Sl_No,Candidate_Name,Party_Full,Party_Short,Alliance,Symbol
12,Perambur,Chennai,GEN,45,R. JAYASEELAN,Independent,IND,Independent,Helmet
12,Perambur,Chennai,GEN,46,S. JOSEPH,Independent,IND,Independent,Pen drive
12,Perambur,Chennai,GEN,47,M. JOSEPH,Independent,IND,Independent,Noodles bowl
13,Kolathur,Chennai,GEN,1,P. SANTHANA KRISHNAN,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
13,Kolathur,Chennai,GEN,2,SUBASHINI,Bahujan Samaj Party,BSP,Solo,Elephant
13,Kolathur,Chennai,GEN,3,SOUNDARA PANDIAN LUDER SETH,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
13,Kolathur,Chennai,GEN,4,M. K. STALIN,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
13,Kolathur,Chennai,GEN,5,AATHITHYA,Samata Party,SP,-,Bangles
13,Kolathur,Chennai,GEN,6,E. RAAMADASAN,Makkal Nalvaazhvu Katchi,MNK,-,Gas cylinder
13,Kolathur,Chennai,GEN,7,OORMILA,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
13,Kolathur,Chennai,GEN,8,K. ELUMALAI,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,VTVTK,-,Pestle and mortar
13,Kolathur,Chennai,GEN,9,SIVAGNANASAM,Desiya Makkal Sakthi Katchi,DMSK,-,Balloon
13,Kolathur,Chennai,GEN,10,S.Y. SYED YUSUF,Republican Party of India (Athawale),RPI(A),-,Ganna kisan
13,Kolathur,Chennai,GEN,11,V. S. BABU,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
13,Kolathur,Chennai,GEN,12,ARUL DOSS. A,Independent,IND,Independent,Table
13,Kolathur,Chennai,GEN,13,KAJA MAIDEEN,Independent,IND,Independent,Hand cart
13,Kolathur,Chennai,GEN,14,V. A. SUDHAKAR,Independent,IND,Independent,Ship
13,Kolathur,Chennai,GEN,15,M. SURESH,Independent,IND,Independent,Mike
13,Kolathur,Chennai,GEN,16,J. SURIYA MUTHU,Independent,IND,Independent,Iron
13,Kolathur,Chennai,GEN,17,R. SENTHIL KUMAR,Independent,IND,Independent,Diamond
13,Kolathur,Chennai,GEN,18,SELVI STEFFI. V. M,Independent,IND,Independent,Boat with man and sail
13,Kolathur,Chennai,GEN,19,NANDA KUMAR,Independent,IND,Independent,Helmet
13,Kolathur,Chennai,GEN,20,A. L. NARESH KUMAR,Independent,IND,Independent,Matchbox
13,Kolathur,Chennai,GEN,21,V. NARESH BABU,Independent,IND,Independent,Bat
13,Kolathur,Chennai,GEN,22,K. PANNEER SELVAM,Independent,IND,Independent,Ring
13,Kolathur,Chennai,GEN,23,S. BALACHANDAR,Independent,IND,Independent,Electric pole
13,Kolathur,Chennai,GEN,24,R. BALAJI,Independent,IND,Independent,Carrom board
13,Kolathur,Chennai,GEN,25,M. POORNIMA,Independent,IND,Independent,CCTV Camera
13,Kolathur,Chennai,GEN,26,R. MAHESH,Independent,IND,Independent,Road roller
13,Kolathur,Chennai,GEN,27,P. MILANY,Independent,IND,Independent,Bucket
13,Kolathur,Chennai,GEN,28,R. RAVIKUMAR,Independent,IND,Independent,Football player
13,Kolathur,Chennai,GEN,29,R. RAJ GURU,Independent,IND,Independent,Pen nib with seven rays
13,Kolathur,Chennai,GEN,30,RAJA. G,Independent,IND,Independent,Gas Stove
13,Kolathur,Chennai,GEN,31,A. RAJI,Independent,IND,Independent,Walking stick
13,Kolathur,Chennai,GEN,32,M. RAJESHKUMAR,Independent,IND,Independent,Door bell
13,Kolathur,Chennai,GEN,33,VIGIRDAN,Independent,IND,Independent,Flute
13,Kolathur,Chennai,GEN,34,FARMER JAYARAMAN. S K J.,Independent,IND,Independent,Chappals
13,Kolathur,Chennai,GEN,35,S. SHARAN,Independent,IND,Independent,Computer
14,Villivakkam,Chennai,GEN,1,KARTHIK MOHAN,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
14,Villivakkam,Chennai,GEN,2,ROSHINI S,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
14,Villivakkam,Chennai,GEN,3,VIJAYAKUMAR S.R,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
14,Villivakkam,Chennai,GEN,4,ABDUL SHABEEKA,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
14,Villivakkam,Chennai,GEN,5,AJITHKUMAR A,Thakkam Katchi,TK,-,Matchbox
14,Villivakkam,Chennai,GEN,6,AADHAV ARJUNA,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
14,Villivakkam,Chennai,GEN,7,ASHOK KUMAR C.A,Independent,IND,Independent,Gas cylinder
14,Villivakkam,Chennai,GEN,8,ANBAZHAGAN G,Independent,IND,Independent,Tooth brush
14,Villivakkam,Chennai,GEN,9,KANNAN M,Independent,IND,Independent,Batsman
14,Villivakkam,Chennai,GEN,10,KANDASAMY S,Independent,IND,Independent,Coconut farm
14,Villivakkam,Chennai,GEN,11,KARTHICK S,Independent,IND,Independent,Gift pack
14,Villivakkam,Chennai,GEN,12,KARTHICK P,Independent,IND,Independent,Binoculars
14,Villivakkam,Chennai,GEN,13,SHANMUGA D,Independent,IND,Independent,Pen nib with seven rays
14,Villivakkam,Chennai,GEN,14,CHARAVANAN M.P,Independent,IND,Independent,Letter box
14,Villivakkam,Chennai,GEN,15,SOLOMON J.R,Independent,IND,Independent,Pressure cooker
14,Villivakkam,Chennai,GEN,16,SUBRAMANIAN K,Independent,IND,Independent,Table
14,Villivakkam,Chennai,GEN,17,DHAYANIDHI D,Independent,IND,Independent,Electric pole
14,Villivakkam,Chennai,GEN,18,DEVARAJAN G,Independent,IND,Independent,CCTV Camera
14,Villivakkam,Chennai,GEN,19,BALAMURALI G,Independent,IND,Independent,Bat
14,Villivakkam,Chennai,GEN,20,PURUSHOTHAMAN P,Independent,IND,Independent,Bucket
14,Villivakkam,Chennai,GEN,21,MANIMARAN P,Independent,IND,Independent,Balloon
14,Villivakkam,Chennai,GEN,22,MURALI R,Independent,IND,Independent,Air conditioner
14,Villivakkam,Chennai,GEN,23,MURALI VINODH M,Independent,IND,Independent,Almirah
14,Villivakkam,Chennai,GEN,24,YUVARAJ S,Independent,IND,Independent,Bricks
14,Villivakkam,Chennai,GEN,25,RAJI M,Independent,IND,Independent,Box
14,Villivakkam,Chennai,GEN,26,VIJAYAKUMAR G,Independent,IND,Independent,Battery Torch
14,Villivakkam,Chennai,GEN,27,VIJAYAKUMAR D,Independent,IND,Independent,Brush
14,Villivakkam,Chennai,GEN,28,JAYA ZEBA C,Independent,IND,Independent,Diamond
15,Thiru-Vi-Ka-Nagar,Chennai,SC,1,K. S. RAVICHANDRAN,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
15,Thiru-Vi-Ka-Nagar,Chennai,SC,2,PORKODI ARMSTRONG,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
15,Thiru-Vi-Ka-Nagar,Chennai,SC,3,JAGADESH CHANDER .M,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
15,Thiru-Vi-Ka-Nagar,Chennai,SC,4,C. CHRISTY,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
15,Thiru-Vi-Ka-Nagar,Chennai,SC,5,A. SELVA KUMAR,Thakkam Katchi,TK,-,Matchbox
15,Thiru-Vi-Ka-Nagar,Chennai,SC,6,M. R. PALLAVI,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
15,Thiru-Vi-Ka-Nagar,Chennai,SC,7,S JAYAKALPANA,Republican Party of India (Athawale),RPI(A),-,Ganna kisan
15,Thiru-Vi-Ka-Nagar,Chennai,SC,8,R. ANANDAN,Independent,IND,Independent,Cot
15,Thiru-Vi-Ka-Nagar,Chennai,SC,9,M. KANNADASAN,Independent,IND,Independent,Chimney
15,Thiru-Vi-Ka-Nagar,Chennai,SC,10,M. KOLANJI,Independent,IND,Independent,Diamond
15,Thiru-Vi-Ka-Nagar,Chennai,SC,11,D. SATHISH KUMAR,Independent,IND,Independent,Funnel
15,Thiru-Vi-Ka-Nagar,Chennai,SC,12,SATHISH,Independent,IND,Independent,Electric pole
15,Thiru-Vi-Ka-Nagar,Chennai,SC,13,S. SENTHAMIZHAN,Independent,IND,Independent,Box
15,Thiru-Vi-Ka-Nagar,Chennai,SC,14,G. J. DHARANIRAJ,Independent,IND,Independent,Swing
15,Thiru-Vi-Ka-Nagar,Chennai,SC,15,S. PARTHIBAN,Independent,IND,Independent,Wheel barrow
15,Thiru-Vi-Ka-Nagar,Chennai,SC,16,PRAKASH ARUNACHALAM,Independent,IND,Independent,Kettle
15,Thiru-Vi-Ka-Nagar,Chennai,SC,17,PRASANTH. D,Independent,IND,Independent,Ship
15,Thiru-Vi-Ka-Nagar,Chennai,SC,18,PRAVEEN THIYAGARAJAN,Independent,IND,Independent,Batsman
15,Thiru-Vi-Ka-Nagar,Chennai,SC,19,R. MURUGAN,Independent,IND,Independent,Cauliflower
15,Thiru-Vi-Ka-Nagar,Chennai,SC,20,M. MOHAN,Independent,IND,Independent,Brush
15,Thiru-Vi-Ka-Nagar,Chennai,SC,21,S. RAJENDRAN,Independent,IND,Independent,Typewriter
15,Thiru-Vi-Ka-Nagar,Chennai,SC,22,M. LOKESH,Independent,IND,Independent,Violin
15,Thiru-Vi-Ka-Nagar,Chennai,SC,23,C. JAGAN MOHAN,Independent,IND,Independent,Telephone
16,Egmore,Chennai,SC,1,ABISHEK. R,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
16,Egmore,Chennai,SC,2,SARANYA IMRAN,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
16,Egmore,Chennai,SC,3,TAMILAN PRASANNA,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
16,Egmore,Chennai,SC,4,ARUN RAO. N.A,Naam Indiar Party,NIP,-,Spanner
16,Egmore,Chennai,SC,5,DR.N. GUNASEKAR,Republican Party of India (Athawale),RPI(A),-,Ganna kisan
16,Egmore,Chennai,SC,6,D. THIRUNAVUKKARASAR,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
16,Egmore,Chennai,SC,7,T. MAGIZHANBAN,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
16,Egmore,Chennai,SC,8,G.R. RAJENDRAN,National Maha Sabha Party,NMSP,-,Gas cylinder
16,Egmore,Chennai,SC,9,RAJMOHAN,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
16,Egmore,Chennai,SC,10,ARAVINDAN,Independent,IND,Independent,Matchbox
16,Egmore,Chennai,SC,11,R. KUMARAVEL,Independent,IND,Independent,Iron
16,Egmore,Chennai,SC,12,M. NAGARAJAN,Independent,IND,Independent,Helmet
16,Egmore,Chennai,SC,13,S. PICHAMUTHU,Independent,IND,Independent,Batsman
16,Egmore,Chennai,SC,14,RAJKUMAR,Independent,IND,Independent,Dumbbells
16,Egmore,Chennai,SC,15,RAJMOHAN,Independent,IND,Independent,School bag
16,Egmore,Chennai,SC,16,S. VINOTH KUMAR,Independent,IND,Independent,Diamond
16,Egmore,Chennai,SC,17,VENKATESH. K,Independent,IND,Independent,Carrom board
16,Egmore,Chennai,SC,18,SRIDHAR. M,Independent,IND,Independent,Stumps
17,Royapuram,Chennai,GEN,1,DR. A. SUBAIR KHAN,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
17,Royapuram,Chennai,GEN,2,A. BABU MAILAN,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
17,Royapuram,Chennai,GEN,3,D. JAYAKUMAR,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
17,Royapuram,Chennai,GEN,4,M. JAYARAJKUMAR,Bahujan Samaj Party,BSP,Solo,Elephant
17,Royapuram,Chennai,GEN,5,A. SATHIK KUMAR,Democratic National Allegiance,DNA,-,Ship
17,Royapuram,Chennai,GEN,6,M. RAJKUMAR,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
17,Royapuram,Chennai,GEN,7,R. VINOTH KUMAR,Naam Indiar Party,NIP,-,Spanner
17,Royapuram,Chennai,GEN,8,K.V. VIJAY DAMU,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
17,Royapuram,Chennai,GEN,9,T. KAVIYARASU,Independent,IND,Independent,Swing
17,Royapuram,Chennai,GEN,10,G. KARTHIKEYAN,Independent,IND,Independent,Football player
17,Royapuram,Chennai,GEN,11,KERTHIVARUNNAN R,Independent,IND,Independent,Air conditioner
17,Royapuram,Chennai,GEN,12,A. SASIKUMAR,Independent,IND,Independent,Wallet
17,Royapuram,Chennai,GEN,13,M. SHANMUGAM,Independent,IND,Independent,Matchbox
17,Royapuram,Chennai,GEN,14,K.J. SIVAKUMAR,Independent,IND,Independent,Boat with man and sail
17,Royapuram,Chennai,GEN,15,P. SUMATHI,Independent,IND,Independent,Bricks
17,Royapuram,Chennai,GEN,16,J. SELVAKUMAR,Independent,IND,Independent,Dish antenna
17,Royapuram,Chennai,GEN,17,M. DHINAKARAN,Independent,IND,Independent,Cake
17,Royapuram,Chennai,GEN,18,A. NIZAR AHAMED,Independent,IND,Independent,Chess board
17,Royapuram,Chennai,GEN,19,V. BHAGATH SINGH,Independent,IND,Independent,Robot
17,Royapuram,Chennai,GEN,20,K. PRASATH,Independent,IND,Independent,Electric pole
17,Royapuram,Chennai,GEN,21,M. MAHALAKSHMI,Independent,IND,Independent,Green chilli
17,Royapuram,Chennai,GEN,22,S. RAJU,Independent,IND,Independent,Calculator
17,Royapuram,Chennai,GEN,23,T. RAJESH,Independent,IND,Independent,Gas cylinder
17,Royapuram,Chennai,GEN,24,R. RAJKUMAR,Independent,IND,Independent,Box
17,Royapuram,Chennai,GEN,25,A. JAYAKUMAR,Independent,IND,Independent,Bicycle pump
17,Royapuram,Chennai,GEN,26,D. JAYAKUMAR,Independent,IND,Independent,Binoculars
17,Royapuram,Chennai,GEN,27,I JAYAPRAKASH,Independent,IND,Independent,Diamond
17,Royapuram,Chennai,GEN,28,C. SRIDHAR,Independent,IND,Independent,Coat
18,Harbour,Chennai,GEN,1,M SURESH,Bahujan Samaj Party,BSP,Solo,Elephant
18,Harbour,Chennai,GEN,2,P K SEKARBABU,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
18,Harbour,Chennai,GEN,3,R FOUZAN SHARIFF,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
18,Harbour,Chennai,GEN,4,R MANOHAR,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
18,Harbour,Chennai,GEN,5,SINORA P S ASHOK,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
18,Harbour,Chennai,GEN,6,SIVALINGAM ASHOK,Independent,IND,Independent,Plate stand
18,Harbour,Chennai,GEN,7,ASHOK KUMAR,Independent,IND,Independent,Peas
18,Harbour,Chennai,GEN,8,S GANESH,Independent,IND,Independent,Diamond
18,Harbour,Chennai,GEN,9,D KABILAN,Independent,IND,Independent,Air conditioner
18,Harbour,Chennai,GEN,10,M KALAIVENTHAN,Independent,IND,Independent,Lady finger
18,Harbour,Chennai,GEN,11,SANKAR A,Independent,IND,Independent,Tea filter
18,Harbour,Chennai,GEN,12,J SHANMUGAPRIYAN,Independent,IND,Independent,Bangles
18,Harbour,Chennai,GEN,13,R DINESH,Independent,IND,Independent,Electric pole
18,Harbour,Chennai,GEN,14,J M NIRAIMOZHI,Independent,IND,Independent,Batsman
18,Harbour,Chennai,GEN,15,A NEPOLIAN,Independent,IND,Independent,Calculator
18,Harbour,Chennai,GEN,16,BABU SINGH,Independent,IND,Independent,Telephone
18,Harbour,Chennai,GEN,17,K E MANOHAR,Independent,IND,Independent,Grapes
18,Harbour,Chennai,GEN,18,G VISU,Independent,IND,Independent,Gas Stove
18,Harbour,Chennai,GEN,19,I VINOD,Independent,IND,Independent,Ship
18,Harbour,Chennai,GEN,20,P VIJAYAKUMAR,Independent,IND,Independent,Trumpet
18,Harbour,Chennai,GEN,21,T VIJAYARAJ,Independent,IND,Independent,Nail cutter
18,Harbour,Chennai,GEN,22,S VEERABATHRAN,Independent,IND,Independent,Cutting pliers
18,Harbour,Chennai,GEN,23,V JAGADEESAN,Independent,IND,Independent,Chess board
19,Chepauk-Thiruvallikeni,Chennai,GEN,1,AADIRAJARAM,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
19,Chepauk-Thiruvallikeni,Chennai,GEN,2,AYSHA,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
19,Chepauk-Thiruvallikeni,Chennai,GEN,3,UDHAYANIDHI STALIN,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
19,Chepauk-Thiruvallikeni,Chennai,GEN,4,MOHAMMED YASSER,Bahujan Samaj Party,BSP,Solo,Elephant
19,Chepauk-Thiruvallikeni,Chennai,GEN,5,IRFAN BASHA,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
19,Chepauk-Thiruvallikeni,Chennai,GEN,6,SELVAM. D,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
19,Chepauk-Thiruvallikeni,Chennai,GEN,7,AGNI AALVAR,Independent,IND,Independent,Pen nib with seven rays
19,Chepauk-Thiruvallikeni,Chennai,GEN,8,ATHIMULAM,Independent,IND,Independent,Electric pole
19,Chepauk-Thiruvallikeni,Chennai,GEN,9,AYISHA,Independent,IND,Independent,Coconut farm
19,Chepauk-Thiruvallikeni,Chennai,GEN,10,ARUMUGAM. C,Independent,IND,Independent,Gas cylinder
19,Chepauk-Thiruvallikeni,Chennai,GEN,11,KUMAR. M,Independent,IND,Independent,Spanner
19,Chepauk-Thiruvallikeni,Chennai,GEN,12,SAMY. S.K DR,Independent,IND,Independent,Mike
19,Chepauk-Thiruvallikeni,Chennai,GEN,13,SEENIVASAN L,Independent,IND,Independent,Almirah
19,Chepauk-Thiruvallikeni,Chennai,GEN,14,SELVAM K,Independent,IND,Independent,Wool and Needle
19,Chepauk-Thiruvallikeni,Chennai,GEN,15,SELVAM K,Independent,IND,Independent,Brush
19,Chepauk-Thiruvallikeni,Chennai,GEN,16,SYED LAYAK BHASHA,Independent,IND,Independent,Matchbox
19,Chepauk-Thiruvallikeni,Chennai,GEN,17,BHARATHKUMAR G,Independent,IND,Independent,Coat
19,Chepauk-Thiruvallikeni,Chennai,GEN,18,MILANY. P,Independent,IND,Independent,Chess board
19,Chepauk-Thiruvallikeni,Chennai,GEN,19,MIRZA SAFDER ALI,Independent,IND,Independent,Battery Torch
19,Chepauk-Thiruvallikeni,Chennai,GEN,20,MOHAMED DHARIK I,Independent,IND,Independent,Helmet
19,Chepauk-Thiruvallikeni,Chennai,GEN,21,MOHAMED MEERA A,Independent,IND,Independent,Television
19,Chepauk-Thiruvallikeni,Chennai,GEN,22,RAJASEKAR S,Independent,IND,Independent,Wheel barrow
19,Chepauk-Thiruvallikeni,Chennai,GEN,23,RAJESHKUMAR K,Independent,IND,Independent,Tea filter
19,Chepauk-Thiruvallikeni,Chennai,GEN,24,VIJAYA KUMAR B,Independent,IND,Independent,Shoe
19,Chepauk-Thiruvallikeni,Chennai,GEN,25,SELVAM (ALIAS) VENKATESH,Independent,IND,Independent,Razor
19,Chepauk-Thiruvallikeni,Chennai,GEN,26,SELVAM (ALIAS) HARINARAYANAN,Independent,IND,Independent,Frying pan
20,Thousand Lights,Chennai,GEN,1,EZHILAN NAGANATHAN,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
20,Thousand Lights,Chennai,GEN,2,KALANCHIYAM.MU,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
20,Thousand Lights,Chennai,GEN,3,VALARMATHI.B,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
20,Thousand Lights,Chennai,GEN,4,PRABHAKAR.J.C.D,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
20,Thousand Lights,Chennai,GEN,5,MOHAMED GHOUSE.H,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
20,Thousand Lights,Chennai,GEN,6,KARTHIKEYAN.S,Independent,IND,Independent,Cake
20,Thousand Lights,Chennai,GEN,7,SHANKAR.V,Independent,IND,Independent,Grapes
20,Thousand Lights,Chennai,GEN,8,SATHYA.A,Independent,IND,Independent,Mike
20,Thousand Lights,Chennai,GEN,9,SUNDARA RAJU.A,Independent,IND,Independent,Gas cylinder
20,Thousand Lights,Chennai,GEN,10,DHANASEKARAN.V,Independent,IND,Independent,Carrom board
20,Thousand Lights,Chennai,GEN,11,PACHAYAPPAN.E,Independent,IND,Independent,Biscuit
20,Thousand Lights,Chennai,GEN,12,PRABHAKARAN.T,Independent,IND,Independent,Bread
20,Thousand Lights,Chennai,GEN,13,PRABHAKARAN.B,Independent,IND,Independent,Gas Stove
20,Thousand Lights,Chennai,GEN,14,PRABHAKARAN.V,Independent,IND,Independent,Letter box
20,Thousand Lights,Chennai,GEN,15,MUNIYANE,Independent,IND,Independent,Brush
20,Thousand Lights,Chennai,GEN,16,VALARMATHI.E,Independent,IND,Independent,Box
20,Thousand Lights,Chennai,GEN,17,VALARMATHI.D,Independent,IND,Independent,Bat
20,Thousand Lights,Chennai,GEN,18,VIJAY.D,Independent,IND,Independent,Belt
21,Anna Nagar,Chennai,GEN,1,S. GOKULIA INDIRA,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
21,Anna Nagar,Chennai,GEN,2,S. SHANKAR,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
21,Anna Nagar,Chennai,GEN,3,N. CHITRARASU,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
21,Anna Nagar,Chennai,GEN,4,B. ANAND,Thakkam Katchi,TK,-,Matchbox
21,Anna Nagar,Chennai,GEN,5,S. DHAYALAN,Thamizhaga Munnetra Congress,TMC,-,Battery Torch
21,Anna Nagar,Chennai,GEN,6,V. K. RAMKUMAR,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
21,Anna Nagar,Chennai,GEN,7,E. V. S. RAJKUMAR NADU,Tamil Telugu National Party,TTNP,-,Bat
21,Anna Nagar,Chennai,GEN,8,N. PRAJHA,Naam Indiar Party,NIP,-,Spanner
21,Anna Nagar,Chennai,GEN,9,T. S. HABEEB MOHAMMAD,Independent,IND,Independent,Pen nib with seven rays
21,Anna Nagar,Chennai,GEN,10,S. ANSAR ALI,Independent,IND,Independent,Jackfruit
21,Anna Nagar,Chennai,GEN,11,G. OMPRAKASH,Independent,IND,Independent,Frying pan
21,Anna Nagar,Chennai,GEN,12,L. KASINATHAN,Independent,IND,Independent,Helmet
21,Anna Nagar,Chennai,GEN,13,S. SATHISH KUMAR,Independent,IND,Independent,Gas cylinder
21,Anna Nagar,Chennai,GEN,14,G. SIVA KUMAR,Independent,IND,Independent,Doli
21,Anna Nagar,Chennai,GEN,15,M. SELVAMUTHUKUMAR,Independent,IND,Independent,Dish antenna
21,Anna Nagar,Chennai,GEN,16,L. NARENDAN,Independent,IND,Independent,Ring
21,Anna Nagar,Chennai,GEN,17,J. NAGARAJ,Independent,IND,Independent,Chappals
21,Anna Nagar,Chennai,GEN,18,M. MANOHARAN,Independent,IND,Independent,Stool
21,Anna Nagar,Chennai,GEN,19,MOHAMMED BILAL FATHICK,Independent,IND,Independent,Sitar
21,Anna Nagar,Chennai,GEN,20,RAMAMOORTHY E,Independent,IND,Independent,Flute
21,Anna Nagar,Chennai,GEN,21,RAJENDRAN NADU,Independent,IND,Independent,Pressure cooker
21,Anna Nagar,Chennai,GEN,22,S. VINESH KUMAR,Independent,IND,Independent,Plate stand
21,Anna Nagar,Chennai,GEN,23,JANARTHANAN P,Independent,IND,Independent,Computer
21,Anna Nagar,Chennai,GEN,24,M. HARISHANKAR,Independent,IND,Independent,Diamond
22,Virugampakkam,Chennai,GEN,1,SANTHOSH,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
22,Virugampakkam,Chennai,GEN,2,PRABHAKARAJA A A M V,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
22,Virugampakkam,Chennai,GEN,3,VIRUGAI V. N. RAVI,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
22,Virugampakkam,Chennai,GEN,4,SABARINATHAN R,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
22,Virugampakkam,Chennai,GEN,5,SURESHBABU T.M,Tamil Telugu National Party,TTNP,-,Bat
22,Virugampakkam,Chennai,GEN,6,BALAMURUGAN P,Naam Indiar Party,NIP,-,Spanner
22,Virugampakkam,Chennai,GEN,7,MUTHURAJ T,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
22,Virugampakkam,Chennai,GEN,8,ROY GEORGE,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,AMMK,NDA,Jackfruit
22,Virugampakkam,Chennai,GEN,9,JAGADISH S,Republican Party of India (Athawale),RPI(A),-,Ganna kisan
22,Virugampakkam,Chennai,GEN,10,ALEX PANDIAN K,Independent,IND,Independent,Gas Stove
22,Virugampakkam,Chennai,GEN,11,ESAKKIMUTHUNADAR P,Independent,IND,Independent,Air conditioner
22,Virugampakkam,Chennai,GEN,12,EZHILRAJ D,Independent,IND,Independent,Gas cylinder
22,Virugampakkam,Chennai,GEN,13,KARTHICK M,Independent,IND,Independent,Electric pole
22,Virugampakkam,Chennai,GEN,14,KUMAR S,Independent,IND,Independent,Balloon
22,Virugampakkam,Chennai,GEN,15,GOPINATH G,Independent,IND,Independent,Diamond
22,Virugampakkam,Chennai,GEN,16,SANKAR E,Independent,IND,Independent,Box
22,Virugampakkam,Chennai,GEN,17,CHANDRA SEKAR K,Independent,IND,Independent,Ship
22,Virugampakkam,Chennai,GEN,18,SABARINATHAN P,Independent,IND,Independent,Battery Torch
22,Virugampakkam,Chennai,GEN,19,SRINIVASAN M,Independent,IND,Independent,Mike
22,Virugampakkam,Chennai,GEN,20,DINESHKUMAR N,Independent,IND,Independent,School bag
22,Virugampakkam,Chennai,GEN,21,RANGARAJ G,Independent,IND,Independent,Pressure cooker
22,Virugampakkam,Chennai,GEN,22,RAVIKUMAR,Independent,IND,Independent,Laptop
22,Virugampakkam,Chennai,GEN,23,LUKMANBABU S,Independent,IND,Independent,Coconut farm
22,Virugampakkam,Chennai,GEN,24,VENKATESAN C,Independent,IND,Independent,Head phone
23,Saidapet,Chennai,GEN,1,KUMARAN. G.P,Bahujan Samaj Party,BSP,Solo,Elephant
23,Saidapet,Chennai,GEN,2,SUBRAMANIAN. MA,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
23,Saidapet,Chennai,GEN,3,SRIVIDYA. G,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
23,Saidapet,Chennai,GEN,4,ARUL PRAKASAM. M,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
23,Saidapet,Chennai,GEN,5,SENTHAMIZHAN. G,Amma Makkal Munnetra Kazhagam,AMMK,NDA,Pressure cooker
23,Saidapet,Chennai,GEN,6,SOUNDARARAJAN. N,Naam Indiar Party,NIP,-,Spanner
23,Saidapet,Chennai,GEN,7,PARTHIBAN. S,MGR Makkal Katchi,MGRMK,-,Helmet
23,Saidapet,Chennai,GEN,8,ANAND. S,Independent,IND,Independent,Bat
23,Saidapet,Chennai,GEN,9,KANDHASAMY. R (ALIAS) BABU,Independent,IND,Independent,Sewing machine
23,Saidapet,Chennai,GEN,10,PRASAD. N,Independent,IND,Independent,Brick
